"Nombre_archivo_neris","Procedencia","Biosample","type","type2","Organization","PublicationDate","Isolation_source","Collection_date_ORG","Lat","Lon","City","Country","Continent","Bioproject","Collection_year","Collection_month","Collection_day"
"GCF_006540385.2",NA,"SAMN11125765","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2008-04-30,"46.227638","2.213749","Eurofins Medinet","France","Europe",NA,2008,4,30
"GCF_006540455.2",NA,"SAMN11125763","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2007-09-07,"25.8129687","-80.1413912","Mt. Sinai Medical Center","USA","Americas",NA,2007,9,7
"GCF_006540495.2",NA,"SAMN11125758","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-10-24,"41.8688335","-87.6704545","University of Illinois Medical Center","USA","Americas",NA,2001,10,24
"GCF_006540515.2",NA,"SAMN11125756","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2008-08-07,"46.227638","2.213749","Eurofins Medinet","France","Europe",NA,2008,8,7
"GCF_006540555.2",NA,"SAMN11125753","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-09-12,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,9,12
"GCF_006540565.2",NA,"SAMN11125752","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006540575.2",NA,"SAMN11125755","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2002-11-21,"37.09024","-95.712891","Woodland Clinic","USA","Americas",NA,2002,11,21
"GCF_006540595.2",NA,"SAMN11125750","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-09-12,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,9,12
"GCF_006540605.2",NA,"SAMN11125751","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-09-12,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,9,12
"GCF_006540655.2",NA,"SAMN11125749","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-09-12,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,9,12
"GCF_006540665.2",NA,"SAMN11125748","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006540685.2",NA,"SAMN11125745","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006540715.2",NA,"SAMN11125743","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",1999-08-17,"37.5407246","-77.4360481","VA Richmond","USA","Americas",NA,1999,8,17
"GCF_006540805.2",NA,"SAMN11125736","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2003-01-31,"37.09024","-95.712891","Woodland Clinic","USA","Americas",NA,2003,1,31
"GCF_006540815.2",NA,"SAMN11125735","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-09-12,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,9,12
"GCF_006540835.2",NA,"SAMN11125764","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",1997-08-15,"34.068921","-118.4451811","University of California at Los Angeles","USA","Americas",NA,1997,8,15
"GCF_006540925.2",NA,"SAMN11125754","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2003-03-10,"37.09024","-95.712891","Woodland Clinic","USA","Americas",NA,2003,3,10
"GCF_006540945.2",NA,"SAMN11125747","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006540985.2",NA,"SAMN11125742","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",1998-04-25,"34.068921","-118.4451811","University of California at Los Angeles","USA","Americas",NA,1998,4,25
"GCF_006541015.2",NA,"SAMN11125737","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",1997-08-12,"NA","NA","SED Lab","USA","Americas",NA,1997,8,12
"GCF_006541045.2",NA,"SAMN11125734","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2011-11-01,"41.9989483","-87.6582592","Loyola University","USA","Americas",NA,2011,11,1
"GCF_006541945.2",NA,"SAMN11125731","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2008-08-07,"46.227638","2.213749","Eurofins Medinet","France","Europe",NA,2008,8,7
"GCF_006541965.2",NA,"SAMN11125729","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2002-05-02,"NA","NA","TriCore Reference Laboratories","USA","Americas",NA,2002,5,2
"GCF_006541985.2",NA,"SAMN11125730","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2002-05-02,"NA","NA","TriCore Reference Laboratories","USA","Americas",NA,2002,5,2
"GCF_006542015.2",NA,"SAMN11125728","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006542025.2",NA,"SAMN11125725","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006542035.2",NA,"SAMN11125726","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006542045.2",NA,"SAMN11125723","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006542065.2",NA,"SAMN11125721","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2000-03-16,"37.09024","-95.712891","Woodland Clinic","USA","Americas",NA,2000,3,16
"GCF_006542115.2",NA,"SAMN11125719","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2008-04-30,"46.227638","2.213749","Eurofins Medinet","France","Europe",NA,2008,4,30
"GCF_006542135.2",NA,"SAMN11125727","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006542145.2",NA,"SAMN11125732","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2003-02-19,"37.09024","-95.712891","Woodland Clinic","USA","Americas",NA,2003,2,19
"GCF_006542165.2",NA,"SAMN11125724","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2001-07-25,"42.35554","-83.0544499","Detroit Medical Center","USA","Americas",NA,2001,7,25
"GCF_006542225.2",NA,"SAMN11125717","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2011-11-01,"41.9989483","-87.6582592","Loyola University","USA","Americas",NA,2011,11,1
"GCF_006542235.2",NA,"SAMN11125718","NCBI","BD","Ares Genetics GmbH","2019/04/18","Human",2003-05-02,"37.424106","-122.1660756","Stanford","USA","Americas",NA,2003,5,2
"GCF_006546355.1",NA,"SAMN12107586","NCBI","BD","South China Agricultural University","2019/06/21","Human",2018-01-01,"15.870032","100.992541",NA,"Thailand","Asia",NA,2018,1,1
"GCF_006546385.1",NA,"SAMN12107588","NCBI","BD","South China Agricultural University","2019/06/21","Human",2018-01-01,"15.870032","100.992541",NA,"Thailand","Asia",NA,2018,1,1
"GCF_006546395.1",NA,"SAMN12107584","NCBI","BD","South China Agricultural University","2019/06/21","Human",2018-01-01,"15.870032","100.992541",NA,"Thailand","Asia",NA,2018,1,1
"GCF_006546415.1",NA,"SAMN12107585","NCBI","BD","South China Agricultural University","2019/06/21","Human",2018-01-01,"15.870032","100.992541",NA,"Thailand","Asia",NA,2018,1,1
"GCF_006546425.1",NA,"SAMN12107587","NCBI","BD","South China Agricultural University","2019/06/21","Human",2018-01-01,"15.870032","100.992541",NA,"Thailand","Asia",NA,2018,1,1
"GCF_006546435.1",NA,"SAMN12107589","NCBI","BD","South China Agricultural University","2019/06/21","Human",2018-01-01,"15.870032","100.992541",NA,"Thailand","Asia",NA,2018,1,1
"GCF_006546555.1",NA,"SAMN12107583","NCBI","BD","South China Agricultural University","2019/06/21","Human",2018-01-01,"15.870032","100.992541",NA,"Thailand","Asia",NA,2018,1,1
"GCF_006681765.1",NA,"SAMN12154279","NCBI","BD","School of Laboratory Medicine and Life Sciences","2019/06/27","Human",2016-02-14,"27.9949199","120.69939"," Wenzhou","China","Asia",NA,2016,2,14
"GCF_006802065.1",NA,"SAMN08117192","NCBI","BD","Hospital Universitario Ramon y Cajal","2017/12/01","Human",2012-06-19,"40.4167754","-3.7037902"," Madrid","Spain","Europe","PRJNA420621",2012,6,19
"GCF_006937755.1",NA,"SAMN11232930","NCBI","BD","University of Tartu","2019/03/22","Human",2012-01-01,"60.472024","8.468946",NA,"Norway","Europe","PRJNA528606",2012,1,1
"GCF_006937775.1",NA,"SAMN11232949","NCBI","BD","University of Tartu","2019/03/22","Human",2012-01-01,"60.472024","8.468946",NA,"Norway","Europe","PRJNA528606",2012,1,1
"GCF_006937825.1",NA,"SAMN11232903","NCBI","BD","University of Tartu","2019/03/22","Human",2012-01-01,"60.472024","8.468946",NA,"Norway","Europe","PRJNA528606",2012,1,1
"GCF_006937835.1",NA,"SAMN11232921","NCBI","BD","University of Tartu","2019/03/22","Human",2012-01-01,"60.472024","8.468946",NA,"Norway","Europe","PRJNA528606",2012,1,1
"GCF_006937915.1",NA,"SAMN11232607","NCBI","BD","University of Tartu","2019/03/22","Human",2012-01-01,"58.595272","25.013607",NA,"Estonia","Europe","PRJNA528606",2012,1,1
"GCF_006965405.1",NA,"SAMN12085403","NCBI","BD","School of Medicine, Shanghai Jiaotong University","2019/06/18","Human",2016-09-23,"35.86166","104.195397",NA,"China","Asia",NA,2016,9,23
"GCF_006974165.1",NA,"SAMN11650121","NCBI","BD","wenzhou medical university","2019/07/01","Animal",2017-10-01,"27.9949199","120.69939"," Wenzhou","China","Asia",NA,2017,10,1
"GCF_007096915.1",NA,"SAMN11878539","NCBI","BD","SRCAMB","2019/06/03","Human",2014-04-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2014,4,1
"GCF_007096935.1",NA,"SAMN11878538","NCBI","BD","SRCAMB","2019/06/03","Human",2016-07-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2016,7,1
"GCF_007096985.1",NA,"SAMN11878537","NCBI","BD","SRCAMB","2019/06/03","Human",2013-10-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2013,10,1
"GCF_007096995.1",NA,"SAMN11878533","NCBI","BD","SRCAMB","2019/06/03","Human",2014-07-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2014,7,1
"GCF_007097015.1",NA,"SAMN11878535","NCBI","BD","SRCAMB","2019/06/03","Human",2012-11-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2012,11,1
"GCF_007097025.1",NA,"SAMN11878530","NCBI","BD","SRCAMB","2019/06/03","Human",2014-08-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2014,8,1
"GCF_007097045.1",NA,"SAMN11878534","NCBI","BD","SRCAMB","2019/06/03","Human",2013-11-01,"55.755826","37.6173"," Moscow","Russia","Europe",NA,2013,11,1
"GCF_007115145.1",NA,"SAMN11533812","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-11-13,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,11,13
"GCF_007115205.1",NA,"SAMN11533808","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-11-09,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,11,9
"GCF_007115215.1",NA,"SAMN11533807","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-11-12,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,11,12
"GCF_007115235.1",NA,"SAMN11533806","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2019-02-08,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2019,2,8
"GCF_007115275.1",NA,"SAMN11533803","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2019-03-04,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2019,3,4
"GCF_007115325.1",NA,"SAMN11533796","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2019-01-15,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2019,1,15
"GCF_007115365.1",NA,"SAMN11533793","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-11-29,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,11,29
"GCF_007115385.1",NA,"SAMN11533792","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-11-16,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,11,16
"GCF_007115435.1",NA,"SAMN11533782","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-11-28,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,11,28
"GCF_007115465.1",NA,"SAMN11533778","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-11-29,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,11,29
"GCF_007115475.1",NA,"SAMN11533777","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-11-27,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,11,27
"GCF_007115485.1",NA,"SAMN11533776","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-11-14,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,11,14
"GCF_007115515.1",NA,"SAMN11533775","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2019-01-02,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2019,1,2
"GCF_007115565.1",NA,"SAMN11533771","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2018-12-13,"32.9154799","117.38932"," Bengbu","China","Asia",NA,2018,12,13
"GCF_007115585.1",NA,"SAMN11533762","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2019-01-08,"32.9154799","117.38932","Bengbu","China","Asia",NA,2019,1,8
"GCF_007115595.1",NA,"SAMN11533763","NCBI","BD","Shenzhen People&apos;s Hospital, Shenzhen, China","2019/07/20","Human",2019-01-27,"32.9154799","117.38932","Bengbu","China","Asia",NA,2019,1,27
"GCF_007197815.1",NA,"SAMN12273071","NCBI","BD","Nankai University","2019/07/15","Human",2018-02-07,"39.085099","117.199369"," Tianjin","China","Asia","PRJNA529535",2018,2,7
"GCF_007197965.1",NA,"SAMN11269106","NCBI","BD","Nankai University","2019/03/27","Human",2018-02-07,"39.085099","117.199369"," Tianjin","China","Asia","PRJNA529535",2018,2,7
"GCF_007655035.1",NA,"SAMN11653674","NCBI","BD","Affiliated Shenzhen Sixth Hospital of Guangdong Medical University","2019/05/15","Human",2018-06-15,"22.5428599","114.05956"," Shenzhen","China","Asia","PRJNA511928",2018,6,15
"GCF_007833555.1",NA,"SAMN02768808","NCBI","BD","University of Michigan","2014/05/09","Human",1981-04-29,"41.658974","-91.547979"," University of Iowa Hospitals and Clinics Iowa City, IA","USA","Americas","PRJNA246609",1981,4,29
"GCF_007833575.1",NA,"SAMN09271081","NCBI","BD","Uppsala University","2019/06/28","Human",NA,"39.0016314","-77.0935133"," Walter Reed Army Medical Center","USA","Americas","PRJNA473316",NA,NA,NA
"GCF_007873865.1",NA,"SAMN09104544","NCBI","BD","Pasteur Institute in Ho Chi Minh City","2019/08/09","Human",2015-03-18,"10.8230989","106.6296638"," Ho Chi Minh","Viet Nam","Asia",NA,2015,3,18
"GCF_007896925.1",NA,"SAMN12385759","NCBI","BD","Nanjing Tech University","2019/07/27","Human",2018-03-10,"32.0583799","118.79647","Nanjing","China","Asia",NA,2018,3,10
"GCF_007954065.1",NA,"SAMN12434468","NCBI","BD","University of Florida","2019/08/02","Human",2019-04-01,"37.09024","-95.712891",NA,"USA","Americas",NA,2019,4,1
"GCF_007954075.1",NA,"SAMN12431303","NCBI","BD","University of Florida","2019/08/02","Human",2019-04-01,"37.09024","-95.712891",NA,"USA","Americas",NA,2019,4,1
"GCF_007954805.1",NA,"SAMN12389480","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2017-12-19,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2017,12,19
"GCF_007954815.1",NA,"SAMN12389485","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2018-01-21,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2018,1,21
"GCF_007954825.1",NA,"SAMN12389481","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2017-12-28,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2017,12,28
"GCF_007954835.1",NA,"SAMN12389497","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",NA,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,NA,NA,NA
"GCF_007954845.1",NA,"SAMN12389494","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2017-10-30,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2017,10,30
"GCF_007954905.1",NA,"SAMN12389496","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2018-03-14,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2018,3,14
"GCF_007954915.1",NA,"SAMN12389493","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",NA,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,NA,NA,NA
"GCF_007954935.1",NA,"SAMN12389489","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2017-06-01,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2017,6,1
"GCF_007954945.1",NA,"SAMN12389488","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2017-05-25,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2017,5,25
"GCF_007954995.1",NA,"SAMN12389495","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2017-10-30,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2017,10,30
"GCF_007955045.1",NA,"SAMN12389487","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2017-05-15,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2017,5,15
"GCF_007955055.1",NA,"SAMN12389492","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2017-07-10,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2017,7,10
"GCF_007955065.1",NA,"SAMN12389486","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2018-01-29,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2018,1,29
"GCF_007955095.1",NA,"SAMN12389484","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2018-01-13,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2018,1,13
"GCF_007955145.1",NA,"SAMN12349656","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-05-26,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,5,26
"GCF_007955155.1",NA,"SAMN12389482","NCBI","BD","Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University","2019/07/29","Human",2017-11-20,"30.2741499","120.15515"," Hangzhou","China","Asia",NA,2017,11,20
"GCF_007955175.1",NA,"SAMN12349655","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-04-18,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,4,18
"GCF_007955185.1",NA,"SAMN12349650","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-05-27,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,5,27
"GCF_007955215.1",NA,"SAMN12349653","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-02-28,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,2,28
"GCF_007955245.1",NA,"SAMN12349654","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-03-02,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,3,2
"GCF_007955265.1",NA,"SAMN12349657","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-06-09,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,6,9
"GCF_007955275.1",NA,"SAMN12349651","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-02-27,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,2,27
"GCF_007955285.1",NA,"SAMN12349649","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-02-27,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,2,27
"GCF_007955295.1",NA,"SAMN12349658","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-07-09,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,7,9
"GCF_007955345.1",NA,"SAMN12349652","NCBI","BD","Kazan Federal University","2019/07/24","Human",2017-02-28,"55.7878944","49.1233293"," Kazan","Russia","Europe","PRJNA556398",2017,2,28
"GCF_007993495.1",NA,"SAMN12216664","NCBI","BD","UMCG","2019/08/14","Animal",2016-06-10,"38.7222524","-9.1393366"," Lisbon","Portugal","Europe","PRJNA493806",2016,6,10
"GCF_007993515.1",NA,"SAMN10143426","NCBI","BD","UMCG","2019/08/14","Human",2014-10-03,"41.1579438","-8.6291053"," Porto","Portugal","Europe","PRJNA493806",2014,10,3
"GCF_007993525.1",NA,"SAMN10143425","NCBI","BD","UMCG","2019/08/14","Human",2015-10-07,"41.1579438","-8.6291053"," Porto","Portugal","Europe","PRJNA493806",2015,10,7
"GCF_007993545.1",NA,"SAMN10143424","NCBI","BD","UMCG","2019/08/14","Human",2012-09-20,"41.1579438","-8.6291053"," Porto","Portugal","Europe","PRJNA493806",2012,9,20
"GCF_007993565.1",NA,"SAMN10143423","NCBI","BD","UMCG","2019/08/14","Human",2012-08-18,"41.1579438","-8.6291053"," Porto","Portugal","Europe","PRJNA493806",2012,8,18
"GCF_007993575.1",NA,"SAMN10143422","NCBI","BD","UMCG","2019/08/14","Human",2012-08-14,"41.1579438","-8.6291053"," Porto","Portugal","Europe","PRJNA493806",2012,8,14
"GCF_007993615.1",NA,"SAMN10143421","NCBI","BD","UMCG","2019/08/14","Human",2016-01-07,"41.1579438","-8.6291053"," Porto","Portugal","Europe","PRJNA493806",2016,1,7
"GCF_007993625.1",NA,"SAMN10143420","NCBI","BD","UMCG","2019/08/14","Human",2016-01-07,"41.1579438","-8.6291053"," Porto","Portugal","Europe","PRJNA493806",2016,1,7
"GCF_008065415.1",NA,"SAMN12264830","NCBI","BD","Seoul Metropolitan Government Research Institute of Public Health and Environment","2019/08/23","Human",2018-12-12,"37.566535","126.9779692"," Seoul","South Korea","Asia","PRJNA554399",2018,12,12
"GCF_008081755.1",NA,"SAMN09981309","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008081765.1",NA,"SAMN09981311","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008081775.1",NA,"SAMN09981313","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008081905.1",NA,"SAMN09981304","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008081975.1",NA,"SAMN09981300","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008082105.1",NA,"SAMN09981296","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008082345.1",NA,"SAMN09981278","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008082375.1",NA,"SAMN09981274","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008082855.1",NA,"SAMN09981244","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008082915.1",NA,"SAMN09981243","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008083005.1",NA,"SAMN09981251","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008083025.1",NA,"SAMN09981236","NCBI","BD","Washington University in St. Louis","2019/08/25","Human",NA,"38.6270025","-90.1994042"," Saint Louis, MO","USA","Americas","PRJNA489090",NA,NA,NA
"GCF_008087355.1",NA,"SAMN12147558","NCBI","BD","School of Laboratory Medicine and Life Sciences","2019/06/27","Human",2015-11-30,"27.9949199","120.69939"," Wenzhou","China","Asia",NA,2015,11,30
"GCF_008107405.1",NA,"SAMN12612695","NCBI","BD","Nanyang Technological University","2019/08/20","Environment",2017-03-15,"4.210484","101.975766",NA,"Malaysia","Asia",NA,2017,3,15
"GCF_008107495.1",NA,"SAMN12607203","NCBI","BD","Hackensack-Meridian Health Center for Discovery and Innovation","2019/08/20",NA,NA,NA,NA,NA,NA,NA,"PRJNA549322",NA,NA,NA
"GCF_008107525.1",NA,"SAMN12607206","NCBI","BD","Hackensack-Meridian Health Center for Discovery and Innovation","2019/08/20",NA,2017-01-01,NA,NA,NA,NA,NA,"PRJNA549322",2017,1,1
"GCF_008107535.1",NA,"SAMN12607204","NCBI","BD","Hackensack-Meridian Health Center for Discovery and Innovation","2019/08/20",NA,NA,NA,NA,NA,NA,NA,"PRJNA549322",NA,NA,NA
"GCF_008107555.1",NA,"SAMN12607205","NCBI","BD","Hackensack-Meridian Health Center for Discovery and Innovation","2019/08/20",NA,2017-01-01,NA,NA,NA,NA,NA,"PRJNA549322",2017,1,1
"GCF_008119805.1",NA,"SAMN09204106","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
"GCF_008119815.1",NA,"SAMN09204109","NCBI","BD","Imperial College London","2019/04/15","Human",2016-12-01,"52.6292567","1.2978802"," Norwich","United Kingdom","Europe","PRJNA471164",2016,12,1
